"SNO";"Class";"TestcaseName";"TestStepsExecuted";"TestStepsPassed";"TestStepsFailed";"classpassSteps";"classfailSteps";"modelpassSteps";"modelfailSteps";"exteriorpassSteps";"exteriorfailSteps";"interiorpassSteps";"interiorfailSteps";"ecpassSteps";"ecfailSteps";"pspassSteps";"psfailSteps";"TestOutputFile";"ExecStartTime";"ExecEndTime";"Executedby";"ResultCode";"ModelYearCode";"TypeCode";"RegionCode";"LanguageCode";"EnvironmentCode";"TestCaseTypeCode";"Status"
1202;"SUV";"GLE 350 SUV";491.0;410.0;81.0;0.0;0.0;0.0;0.0;98.0;12.0;97.0;23.0;107.0;23.0;108.0;23.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-17 17:06:00";"2020-09-17 17:09:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1203;"SUV";"GLE 350 4Matic SUV";199.0;176.0;23.0;176.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-17 17:09:00";"2020-09-17 17:11:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1204;"SUV";"GLE 350 4Matic SUV";485.0;426.0;59.0;0.0;0.0;0.0;0.0;99.0;12.0;109.0;23.0;110.0;12.0;108.0;12.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-17 17:09:00";"2020-09-17 17:11:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1205;"SUV";"GLE 450 4Matic SUV";170.0;146.0;24.0;146.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-17 17:11:00";"2020-09-17 17:13:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1206;"SUV";"GLE 450 4Matic SUV";467.0;405.0;62.0;0.0;0.0;0.0;0.0;99.0;12.0;109.0;15.0;100.0;23.0;97.0;12.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-17 17:11:00";"2020-09-17 17:13:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1207;"SUV";"GLE 580 4Matic SUV";190.0;167.0;23.0;167.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-17 17:13:00";"2020-09-17 17:15:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1208;"SUV";"GLE 580 4Matic SUV";463.0;406.0;57.0;0.0;0.0;0.0;0.0;99.0;12.0;98.0;19.0;101.0;12.0;108.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-17 17:13:00";"2020-09-17 17:15:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1209;"SUV";"AMG GLE 63 S 4Matic SUV";181.0;158.0;23.0;158.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-17 17:16:00";"2020-09-17 17:18:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1210;"SUV";"AMG GLE 63 S 4Matic SUV";440.0;388.0;52.0;0.0;0.0;0.0;0.0;99.0;12.0;98.0;12.0;104.0;14.0;87.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-17 17:16:00";"2020-09-17 17:18:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1211;"SUV";"GLA 250 SUV";187.0;167.0;20.0;167.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-17 17:18:00";"2020-09-17 17:20:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1212;"SUV";"GLA 250 SUV";458.0;400.0;58.0;0.0;0.0;0.0;0.0;98.0;12.0;97.0;14.0;96.0;15.0;109.0;17.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-17 17:18:00";"2020-09-17 17:20:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1213;"SUV";"AMG GLA 35 SUV";210.0;189.0;21.0;189.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-17 17:21:00";"2020-09-17 17:22:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1214;"SUV";"AMG GLA 35 SUV";486.0;413.0;73.0;0.0;0.0;0.0;0.0;98.0;19.0;99.0;20.0;109.0;18.0;107.0;16.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-17 17:21:00";"2020-09-17 17:22:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1215;"SUV";"GLE 350 SUV";177.0;167.0;10.0;167.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-25 17:06:00";"2020-09-25 17:09:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1216;"SUV";"GLE 350 SUV";454.0;402.0;52.0;0.0;0.0;0.0;0.0;99.0;12.0;109.0;12.0;98.0;14.0;96.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-25 17:06:00";"2020-09-25 17:09:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1217;"SUV";"GLE 350 4Matic SUV";177.0;167.0;10.0;167.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-25 17:09:00";"2020-09-25 17:11:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1218;"SUV";"GLE 350 4Matic SUV";446.0;391.0;55.0;0.0;0.0;0.0;0.0;98.0;12.0;99.0;13.0;98.0;18.0;96.0;12.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-25 17:09:00";"2020-09-25 17:11:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1219;"SUV";"GLE 450 4Matic SUV";160.0;145.0;15.0;145.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-25 17:11:00";"2020-09-25 17:13:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1220;"SUV";"GLE 450 4Matic SUV";446.0;391.0;55.0;0.0;0.0;0.0;0.0;98.0;12.0;97.0;13.0;100.0;15.0;96.0;15.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-25 17:11:00";"2020-09-25 17:13:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1221;"SUV";"GLE 580 4Matic SUV";205.0;178.0;27.0;178.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-25 17:13:00";"2020-09-25 17:15:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1222;"SUV";"GLE 580 4Matic SUV";436.0;384.0;52.0;0.0;0.0;0.0;0.0;90.0;12.0;98.0;12.0;101.0;14.0;95.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-25 17:13:00";"2020-09-25 17:15:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1223;"SUV";"AMG GLE 63 S 4Matic SUV";221.0;187.0;34.0;187.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-25 17:16:00";"2020-09-25 17:18:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1224;"SUV";"AMG GLE 63 S 4Matic SUV";447.0;401.0;46.0;0.0;0.0;0.0;0.0;90.0;15.0;108.0;3.0;104.0;14.0;99.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-25 17:16:00";"2020-09-25 17:18:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1225;"SUV";"GLA 250 SUV";218.0;198.0;20.0;198.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-25 17:18:00";"2020-09-25 17:20:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1226;"SUV";"GLA 250 SUV";455.0;393.0;62.0;0.0;0.0;0.0;0.0;90.0;23.0;98.0;12.0;96.0;12.0;109.0;15.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-25 17:18:00";"2020-09-25 17:20:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1227;"SUV";"AMG GLA 35 SUV";208.0;187.0;21.0;187.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-25 17:21:00";"2020-09-25 17:22:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1228;"SUV";"AMG GLA 35 SUV";449.0;395.0;54.0;0.0;0.0;0.0;0.0;98.0;15.0;98.0;13.0;109.0;12.0;90.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-25 17:21:00";"2020-09-25 17:22:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1229;"SUV";"GLE 350 SUV";221.0;187.0;34.0;187.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-29 17:06:00";"2020-09-29 17:09:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1230;"SUV";"GLE 350 SUV";452.0;404.0;48.0;0.0;0.0;0.0;0.0;98.0;12.0;99.0;12.0;98.0;12.0;109.0;12.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-29 17:06:00";"2020-09-29 17:09:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1231;"SUV";"GLE 350 4Matic SUV";166.0;143.0;23.0;143.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-29 17:09:00";"2020-09-29 17:11:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1232;"SUV";"GLE 350 4Matic SUV";455.0;403.0;52.0;0.0;0.0;0.0;0.0;97.0;12.0;99.0;14.0;98.0;12.0;109.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-29 17:09:00";"2020-09-29 17:11:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1233;"SUV";"GLE 450 4Matic SUV";177.0;165.0;12.0;165.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-29 17:11:00";"2020-09-29 17:13:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1234;"SUV";"GLE 450 4Matic SUV";480.0;423.0;57.0;0.0;0.0;0.0;0.0;108.0;12.0;109.0;15.0;100.0;14.0;106.0;16.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-29 17:11:00";"2020-09-29 17:13:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1235;"SUV";"GLE 580 4Matic SUV";182.0;167.0;15.0;167.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-29 17:13:00";"2020-09-29 17:15:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1236;"SUV";"GLE 580 4Matic SUV";456.0;387.0;69.0;0.0;0.0;0.0;0.0;90.0;19.0;97.0;18.0;101.0;13.0;99.0;19.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-29 17:13:00";"2020-09-29 17:15:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1237;"SUV";"AMG GLE 63 S 4Matic SUV";210.0;198.0;12.0;198.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-29 17:16:00";"2020-09-29 17:18:00";"shanta.shetty";2;2021;1;3;3;1;1;"A"
1238;"SUV";"AMG GLE 63 S 4Matic SUV";480.0;425.0;55.0;0.0;0.0;0.0;0.0;109.0;12.0;107.0;16.0;104.0;14.0;105.0;13.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-29 17:16:00";"2020-09-29 17:18:00";"shanta.shetty";2;2021;1;3;3;1;3;"A"
1239;"SUV";"GLA 250 SUV";218.0;189.0;29.0;189.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-29 17:18:00";"2020-09-29 17:20:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1240;"SUV";"GLA 250 SUV";440.0;385.0;55.0;0.0;0.0;0.0;0.0;99.0;17.0;87.0;12.0;90.0;14.0;109.0;12.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-29 17:18:00";"2020-09-29 17:20:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1241;"SUV";"AMG GLA 35 SUV";208.0;187.0;21.0;187.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-29 17:21:00";"2020-09-29 17:22:00";"shanta.shetty";2;2020;1;3;3;1;1;"A"
1242;"SUV";"AMG GLA 35 SUV";487.0;427.0;60.0;0.0;0.0;0.0;0.0;109.0;12.0;107.0;12.0;106.0;19.0;105.0;17.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-29 17:21:00";"2020-09-29 17:22:00";"shanta.shetty";2;2020;1;3;3;1;3;"A"
1243;"SUV";"GLE 350 SUV";75.0;70.0;5.0;70.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-01 17:06:00";"2020-09-01 17:09:00";"shanta.shetty";2;2021;1;3;3;3;1;"A"
1244;"SUV";"GLE 350 SUV";311.0;302.0;9.0;0.0;0.0;0.0;0.0;46.0;2.0;38.0;3.0;132.0;2.0;86.0;2.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-01 17:06:00";"2020-09-01 17:09:00";"shanta.shetty";2;2021;1;3;3;3;3;"A"
1245;"SUV";"GLE 350 4Matic SUV";78.0;75.0;3.0;75.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-01 17:09:00";"2020-09-01 17:11:00";"shanta.shetty";2;2021;1;3;3;3;1;"A"
1246;"SUV";"GLE 350 4Matic SUV";357.0;339.0;18.0;0.0;0.0;0.0;0.0;46.0;2.0;45.0;5.0;140.0;3.0;108.0;8.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-01 17:09:00";"2020-09-01 17:11:00";"shanta.shetty";2;2021;1;3;3;3;3;"A"
1247;"SUV";"GLE 450 4Matic SUV";134.0;132.0;2.0;132.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-01 17:11:00";"2020-09-01 17:13:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1248;"SUV";"GLE 450 4Matic SUV";474.0;444.0;30.0;0.0;0.0;0.0;0.0;55.0;2.0;76.0;9.0;139.0;3.0;174.0;16.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-01 17:11:00";"2020-09-01 17:13:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1249;"SUV";"GLE 580 4Matic SUV";139.0;137.0;2.0;137.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-01 17:13:00";"2020-09-01 17:15:00";"shanta.shetty";2;2021;1;3;3;3;1;"A"
1250;"SUV";"GLE 580 4Matic SUV";545.0;494.0;51.0;0.0;0.0;0.0;0.0;66.0;13.0;98.0;14.0;177.0;9.0;153.0;15.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-01 17:13:00";"2020-09-01 17:15:00";"shanta.shetty";2;2021;1;3;3;3;3;"A"
1251;"SUV";"AMG GLE 63 S 4Matic SUV";169.0;164.0;5.0;164.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-01 17:16:00";"2020-09-01 17:18:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1252;"SUV";"AMG GLE 63 S 4Matic SUV";590.0;535.0;55.0;0.0;0.0;0.0;0.0;118.0;14.0;118.0;14.0;144.0;13.0;155.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-01 17:16:00";"2020-09-01 17:18:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1253;"SUV";"GLA 250 SUV";157.0;154.0;3.0;154.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-01 17:18:00";"2020-09-01 17:20:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1254;"SUV";"GLA 250 SUV";683.0;626.0;57.0;0.0;0.0;0.0;0.0;133.0;14.0;163.0;15.0;145.0;14.0;185.0;14.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-01 17:18:00";"2020-09-01 17:20:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1255;"SUV";"AMG GLA 35 SUV";210.0;205.0;5.0;205.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-01 17:21:00";"2020-09-01 17:22:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1256;"SUV";"AMG GLA 35 SUV";747.0;707.0;40.0;0.0;0.0;0.0;0.0;203.0;5.0;139.0;13.0;179.0;9.0;186.0;13.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-01 17:21:00";"2020-09-01 17:22:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1257;"SUV";"GLE 350 SUV";168.0;165.0;3.0;165.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-09 17:06:00";"2020-09-09 17:09:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1258;"SUV";"GLE 350 SUV";460.0;425.0;35.0;0.0;0.0;0.0;0.0;92.0;10.0;97.0;13.0;108.0;5.0;128.0;7.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-09 17:06:00";"2020-09-09 17:09:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1259;"SUV";"GLE 350 4Matic SUV";132.0;128.0;4.0;128.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-09 17:09:00";"2020-09-09 17:11:00";"shanta.shetty";2;2021;1;3;3;3;1;"A"
1260;"SUV";"GLE 350 4Matic SUV";476.0;438.0;38.0;0.0;0.0;0.0;0.0;92.0;10.0;108.0;9.0;109.0;10.0;129.0;9.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_4M_SUV.html";"2020-09-09 17:09:00";"2020-09-09 17:11:00";"shanta.shetty";2;2021;1;3;3;3;3;"A"
1261;"SUV";"GLE 450 4Matic SUV";184.0;174.0;10.0;174.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-09 17:11:00";"2020-09-09 17:13:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1262;"SUV";"GLE 450 4Matic SUV";479.0;456.0;23.0;0.0;0.0;0.0;0.0;108.0;9.0;109.0;5.0;110.0;9.0;129.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_450_4M_SUV.html";"2020-09-09 17:11:00";"2020-09-09 17:13:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1263;"SUV";"GLE 580 4Matic SUV";215.0;200.0;15.0;200.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-09 17:13:00";"2020-09-09 17:15:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1264;"SUV";"GLE 580 4Matic SUV";472.0;427.0;45.0;0.0;0.0;0.0;0.0;100.0;10.0;100.0;17.0;111.0;8.0;116.0;10.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_580_4M_SUV.html";"2020-09-09 17:13:00";"2020-09-09 17:15:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1265;"SUV";"AMG GLE 63 S 4Matic SUV";154.0;150.0;4.0;150.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-09 17:16:00";"2020-09-09 17:18:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1266;"SUV";"AMG GLE 63 S 4Matic SUV";496.0;468.0;28.0;0.0;0.0;0.0;0.0;108.0;10.0;117.0;3.0;114.0;5.0;129.0;10.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_63S_4M_SUV.html";"2020-09-09 17:16:00";"2020-09-09 17:18:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1267;"SUV";"GLA 250 SUV";243.0;238.0;5.0;238.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-09 17:18:00";"2020-09-09 17:20:00";"shanta.shetty";2;2021;1;3;3;3;1;"A"
1268;"SUV";"GLA 250 SUV";480.0;450.0;30.0;0.0;0.0;0.0;0.0;107.0;2.0;109.0;10.0;116.0;9.0;118.0;9.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_250_SUV.html";"2020-09-09 17:18:00";"2020-09-09 17:20:00";"shanta.shetty";2;2021;1;3;3;3;3;"A"
1269;"SUV";"AMG GLA 35 SUV";188.0;184.0;4.0;184.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-09 17:21:00";"2020-09-09 17:22:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1270;"SUV";"AMG GLA 35 SUV";503.0;474.0;29.0;0.0;0.0;0.0;0.0;119.0;9.0;109.0;10.0;116.0;10.0;130.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLA_Class_GLA_35_SUV.html";"2020-09-09 17:21:00";"2020-09-09 17:22:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
1271;"SUV";"GLE 350 SUV";179.0;176.0;3.0;176.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-17 17:06:00";"2020-09-17 17:09:00";"shanta.shetty";2;2020;1;3;3;3;1;"A"
1272;"SUV";"GLE 350 SUV";483.0;458.0;25.0;0.0;0.0;0.0;0.0;100.0;2.0;110.0;10.0;120.0;10.0;128.0;3.0;"D:Latest_CodeFusion_ALM_MY21/test-output/RunResults/US_GLE_Class_GLE_350_SUV.html";"2020-09-17 17:06:00";"2020-09-17 17:09:00";"shanta.shetty";2;2020;1;3;3;3;3;"A"
